-8.439691593181746221e-01,-9.104917883745871521e+00,-5.076919359039798074e+00,-4.222151949682677596e+00,3.606609415384815165e+00,-4.505493956207912376e+00,-1.148199740901757160e+01,1.620172214072777805e+01,1.593946979730548463e+01,-4.380078446741192622e+00,-3.742650392967290074e+00,6.477330257435691685e+00,-2.107283660745963871e+01,-7.497388816669542599e+00,6.065594646361222253e+00,-4.121909770782989035e+00,1.871574279612496383e+01,-1.427445191392700785e+01,-1.170358167286489959e+01,-1.585782620518491193e+01,1.584503207260351765e+00,7.215463467961622523e-01,-6.025266357778939152e+01,-2.900464746451133280e+00,1.625638239677352326e+00,1.257466915857748369e+01,-1.776025457385826289e+00,9.348937725277931321e+00,3.940986041063491374e+00,6.636100388060574673e+00,-1.846496017160683323e+01,6.614053872648907095e+00,-6.116967146782835485e+00,-2.819367796027071105e+00,-3.023868305987691407e+00,1.947260282195393444e+01,-2.547787875835834726e+01,1.689697427685968023e+01,-9.167016248617565921e+00,1.777252696719664016e+01,1.122400855413782317e+01,1.461523459815947845e+01,6.554177174780306814e+00,2.537077236433340133e+01,-7.640373761730653079e+00,-4.798862853130112072e+00,-4.582842771376556712e+00,1.338232637132895775e+01,-1.450936599542895955e+01,1.206500739103476860e+01,-4.338442606382626465e+00,-1.112312502689353089e+01,-1.119613338498371213e+01,-7.241590587466083306e+00,-1.771996402797092784e+01,3.649273203156464085e+00,9.921878222170095185e+00,1.060865331493258523e+01,-5.613037655187389063e+00,6.219134749801766837e+00,-3.201470245418137850e+00,7.682415064787388559e+00,2.378677420364094353e+00,1.927173541785234478e+00,-2.076031314477928191e+01,2.797658147344911916e-01,3.016965523824622686e+00,-3.469811023765823954e+00,-6.303365438443577773e+00,-2.021162813937649716e+01,-3.836492538562791932e+00,8.124238544440869347e+00,1.974370423238853078e+01,-1.323219860650607593e+01,8.435882261522514858e-01,-6.794533670934590930e+00,1.944461056073784888e-01,-1.623190010430212382e+00,1.056489814041012032e+01,8.214294784590958187e+00,-4.779433984103546251e+00,-1.802420083368293735e+00,1.314899066670276895e+01,4.429904554163870967e-01,1.352108927168870878e+01,-1.525700153235006340e+01,1.850428256719327891e+01,-8.482271527496507701e+00,-1.157570702847606370e+01,-2.929719440801915376e+00,-1.388470249780809773e+01,7.465161447004779127e+00,-4.667464144146935112e+00,3.949705232493709417e+00,-1.071557675740636029e+01,7.300000000000000000e+01,7.200000000000000000e+01,7.300000000000000000e+01,7.500000000000000000e+01,7.300000000000000000e+01
8.020931760225331608e-01,-1.019667794182928411e+01,-4.500369602130789737e+00,-7.827837185194344904e+00,5.199001997430186428e+00,-7.589675008517446031e+00,-1.592870818677526756e+01,2.015130921613970116e+01,1.370719372808693137e+01,-8.517576011797153512e+00,-8.028338478567796699e+00,2.177615313015195397e+00,-2.058405460830081068e+01,-1.410474099916353552e+01,6.494645035138026934e+00,-2.423257368089083208e+00,2.244005840236585669e+01,-8.591453934124862357e+00,-1.287001208230578619e+01,-1.070205533116396523e+01,-9.414533374836900337e-02,-2.384094857178916005e+00,-6.496382624828096652e+01,-7.799685826420668988e+00,1.312916975960761512e+00,7.757360051288205050e+00,-2.563685599702778983e+00,5.868004697530506242e+00,1.861541426016141976e-01,7.498730203019943197e+00,-1.601438566967551225e+01,6.789673447619167135e+00,-9.039728129903403797e+00,-2.935407987390269979e-01,-8.055764597829352169e+00,2.047570389694149640e+01,-2.493648567777876934e+01,1.302649485041225752e+01,-8.231077280045774103e+00,1.465041230841967845e+01,1.006151622008012225e+01,1.247702350596787113e+01,1.019888043415767420e+01,2.290990570191032916e+01,-6.769349593313514823e+00,-9.225347526051420388e+00,-8.323017261311472126e+00,9.728459456347170686e+00,-1.571008570891770617e+01,9.582796643234534173e+00,-5.771654879521886272e+00,-1.492391436362757950e+01,-1.750645196791863611e+01,-9.737643493259611205e+00,-1.837446851890558364e+01,1.288324060188184461e+00,4.089572573115998644e+00,1.120589110093430385e+01,-9.477325392766527301e+00,1.011267353216667386e+00,1.198656794448863527e+00,3.150505829733133645e+00,3.296388879470353750e+00,-3.627338019053256701e+00,-2.273523523489521025e+01,-3.219249058012335851e+00,-3.360075623961662483e+00,-7.647234024808224895e+00,-2.915237556669048491e+00,-1.568709285654704821e+01,-7.864467057980656151e+00,4.440950142067973339e+00,1.724035440792567186e+01,-1.388590149970333698e+01,7.089541573928043183e-01,-1.141152889128583681e+01,-3.906995809948037746e+00,-4.971594785987937470e+00,8.694008191869439628e+00,6.627774784294738986e+00,-4.738055402015681317e+00,-8.706562936976913747e+00,8.631211056332068310e+00,3.252826354697768152e-01,1.695110096883225381e+01,-1.818921740993609504e+01,2.054166578608007043e+01,-1.111013872317082729e+01,-1.252076628542530479e+01,-5.628245652446985048e+00,-1.493716405567935013e+01,5.229447553094423107e+00,-6.927970381456418636e+00,3.271193246893332685e+00,-1.242089268500055432e+01,7.300000000000000000e+01,7.200000000000000000e+01,7.300000000000000000e+01,7.100000000000000000e+01,7.500000000000000000e+01
4.234883156065166077e+00,-1.079826052773464795e+01,-4.659141625394269126e-01,-6.054850449812251512e+00,9.731376379851402803e+00,-3.662196014000214550e+00,-1.618231194937236239e+01,1.641956441909511710e+01,1.215286113480980212e+01,-6.418069450647246654e+00,-6.676135536057143938e+00,5.219126362809189956e+00,-2.146563374224889742e+01,-4.606508214778509469e+00,6.533321383102283164e+00,-1.787880217039704123e+00,1.836208353185338282e+01,-7.687115718613023674e+00,-1.415147853772992192e+01,-1.241142755601027226e+01,1.268156409901656012e+00,-3.862199925879041817e+00,-6.282542493210235790e+01,-3.443339708099669494e+00,-8.427318179705284296e-01,1.086293999204574767e+01,1.485338229762068307e+00,1.928482963641923176e+00,-3.924526623733103903e-01,9.139481596683587838e+00,-1.603136709621660572e+01,1.112799958767375230e+01,-1.988296386961651896e+00,7.277387762391603232e+00,-4.712867814488921780e+00,1.852255820269938980e+01,-2.523096524087744896e+01,1.137273257879697397e+01,-8.832415975612416759e+00,1.716494832678923999e+01,1.245953881799049157e+01,1.502193457607364024e+01,9.802298930342789873e+00,2.130641119154571328e+01,-6.275972501406765325e+00,-9.420726205811288168e+00,-6.620288949191913908e+00,1.153950990277589028e+01,-1.387951560514373028e+01,9.994875127180707253e+00,-5.207790810738249121e+00,-1.280058769061261259e+01,-1.131663276951131536e+01,-7.967581948950834381e+00,-1.430813477022403113e+01,3.707099239603377505e+00,9.173074552792670033e+00,1.051204440923853056e+01,-7.718538575264114243e+00,3.442340045117896263e+00,1.898083614584489959e-02,6.782245409728965058e+00,2.830058310788699863e-02,1.684358998570230970e+00,-2.366481138777788473e+01,2.170491827787835781e+00,1.670530754789168570e+00,-1.017861894071031514e+01,-3.116380074653115173e+00,-1.432831817184760403e+01,-6.327011998004301141e+00,5.480725755826687084e+00,2.038132892412091834e+01,-6.796733607002185096e+00,8.542790697924163013e-02,-1.174981689004039609e+01,-2.290984542150936054e+00,-9.718726239327624139e-01,1.064752205920917127e+01,1.159105193104940845e+01,6.568309611120479730e-01,-9.746566929002512536e-01,1.350598704007859929e+01,2.457357893338460109e+00,1.792642498549220775e+01,-2.233078830592050679e+01,1.874040114628367704e+01,-6.942026535596770742e+00,-1.044836028739655021e+01,-1.506622365519079576e+00,-1.105896419414871268e+01,4.692879074674215722e+00,-9.298177190991330221e-01,1.649355681551283537e+00,-1.455144774513366812e+01,7.300000000000000000e+01,7.200000000000000000e+01,7.300000000000000000e+01,7.100000000000000000e+01,7.300000000000000000e+01
7.041335771665854004e+00,-5.169413213864381795e+00,-4.158333573977611941e+00,-4.270638015231129181e+00,1.493989387526390189e+01,8.338115724596299738e-03,-1.055679917568136439e+01,2.413018020127368146e+01,1.418083002493229117e+01,-2.997715097200732259e+00,-1.037096807082694028e+00,8.169420988219595614e+00,-1.544460694678915225e+01,-1.142026733932395821e+01,8.342700102576070975e+00,9.521884948777887825e-01,2.338764796434163529e+01,-1.680013550791687571e+00,-1.125003665603528624e+01,-7.694012128202364131e+00,2.266278362220067066e+00,-2.714305350389644378e+00,-5.839325753404704500e+01,7.638108105326022468e-01,-1.152924848726919055e-01,1.031092574901013137e+01,7.217648592291921184e-02,6.604480578219650511e+00,9.232516718713640103e+00,1.404306801601463128e+01,-1.208564157165688080e+01,9.603223605003133656e+00,2.541737193598379019e-01,7.354191259270123737e+00,-6.267637581348006748e+00,2.141307010837098446e+01,-2.065412958456431625e+01,1.420668899175360167e+01,-2.983179280588655224e+00,2.033260082677278291e+01,1.770955384290716594e+01,1.270907222268521686e+01,1.090601451852841208e+01,2.817334171924085240e+01,-3.675660237062372548e+00,-3.492371328329610947e+00,-6.090875305269769058e+00,1.578091552586781532e+01,-1.291770275717201955e+01,1.713390778713067775e+01,-4.757772928855424688e+00,-1.002203448903191862e+01,-9.059928965007603807e+00,-4.428090772613186843e+00,-1.319846327225762650e+01,6.474031165088840467e+00,1.074479959488614433e+01,1.377383509541589568e+01,-4.956753430016848760e+00,4.585964892439525542e+00,-1.508124764117005245e+00,8.507213712735760325e+00,5.278655913242693565e+00,2.953634992329074560e+00,-1.953046548174757291e+01,1.217517898814612476e+00,3.320844598365618960e+00,-5.587721603497880274e+00,4.244118031499382049e-01,-7.808868939276214505e+00,-4.419154085692709621e+00,8.114948288388024622e+00,2.728564098387109738e+01,-5.440872120006377877e+00,3.304898797025141999e-01,-9.617574204160520779e+00,6.223425854964069748e-01,-1.017400322311890370e+00,1.198379769535595685e+01,1.794395958233953081e+01,-1.025306941169983055e-01,2.052647276194823789e+00,1.216141461349189790e+01,6.404776609288921563e+00,1.956569541587288796e+01,-1.627944565479488404e+01,2.256895557314811995e+01,-6.218731800525675091e+00,-1.025273857213048068e+01,6.157742704924264565e+00,-1.090908503847040478e+01,7.460900515949742129e+00,-2.484388858276406431e+00,8.149697269814474510e+00,-1.159854420601921809e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.400000000000000000e+01,7.500000000000000000e+01,7.500000000000000000e+01
1.135564242955242165e+00,-1.204808776907609058e+01,-4.828938742792781014e+00,-6.565216688249543964e+00,7.493099921332971647e+00,-2.789943894028223959e+00,-1.585923353263460456e+01,2.156008595244952986e+01,1.414775901423440452e+01,-4.848519092810163578e+00,-3.138364217068690287e+00,6.378142154897001426e+00,-1.978675277186524895e+01,-9.368677903986716515e+00,9.254942707996979934e+00,1.983556815658339190e+00,1.899167350816572508e+01,-9.299391004598703603e+00,-1.548933074409383259e+01,-1.026019375496685448e+01,4.113371445798605919e-01,-5.923395713323623468e+00,-6.172381802517624294e+01,-3.514087547329751704e+00,3.561658132924673481e+00,1.263726313268858981e+01,-2.006921333070245339e+00,4.117073357013319779e+00,4.205757839355436012e+00,8.255642190479445475e+00,-1.771878746058048293e+01,7.771649086657484773e+00,-3.868264458888849511e+00,1.761761695366949876e-01,-1.941695349039836094e+00,1.719610353391084345e+01,-1.912938522137828912e+01,1.461261936081844759e+01,-1.034084783326786727e+01,1.736826978317419190e+01,1.222067954366716158e+01,1.359741108123212605e+01,7.681001814455734156e+00,2.786281159123277007e+01,-5.964256839646601804e+00,-6.045473738933170971e+00,-7.141087079573411600e+00,9.637462781345604412e+00,-1.813556662115398765e+01,1.278452123325868861e+01,-1.228950104230856377e+00,-1.276284808669773163e+01,-1.200015104352184636e+01,-8.501415307465421733e+00,-1.615490726137882760e+01,2.909664186547212594e+00,1.172098184382793562e+01,1.098509366500430318e+01,-8.860585748287963526e+00,6.763611046617739930e+00,-8.400659505102043845e-01,8.752519353440057159e+00,5.493143365174256942e+00,1.109667317120465624e+00,-2.274378067708216378e+01,-3.944023176362380756e+00,-6.972571276992121092e-01,-6.670465252219779373e+00,-1.460686272828290999e+00,-1.965667649424284846e+01,-2.000114579425622097e+00,6.350437672248031795e+00,1.984972489714272825e+01,-1.193410901015502112e+01,3.133929863892842338e+00,-9.558633684838069300e+00,-1.205662003083729950e+00,-4.609048203006059552e+00,8.282685379168320594e+00,1.044245232393929435e+01,-1.524504422132045622e+00,-3.799660658878351027e-01,1.510118553801316921e+01,2.136636806419743628e+00,1.990279506616477434e+01,-1.529655319530067814e+01,1.963588306547105589e+01,-7.450654119104967776e+00,-9.104552393040844294e+00,-2.424075851345022681e+00,-9.607803469851420530e+00,5.654679414950626537e+00,-3.020357486115676782e+00,3.030957981325122841e+00,-1.332059899590186447e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.100000000000000000e+01,7.400000000000000000e+01,7.300000000000000000e+01
2.700940351267047568e+00,-1.094668462478670712e+01,-6.465114478110988827e+00,-4.881988795534224046e+00,4.638099416711082945e+00,-6.987985897139759039e+00,-1.308403867739753323e+01,2.161586999677325238e+01,1.902490353903734999e+01,-2.532359678260150293e+00,-3.104417041258847210e+00,5.136674666550016255e+00,-1.711760112022756175e+01,-1.150373407163105632e+01,5.261453506285506343e+00,-3.530561011690206197e+00,2.400980020436150042e+01,-5.857650330568142216e+00,-1.345300964340516714e+01,-6.379613986323952268e+00,-4.030559685485610166e-02,-2.088818119680361907e+00,-5.934317434753616993e+01,-4.031627455678595595e+00,-1.280131258663323557e+00,9.009983353422843066e+00,-1.091221957048917446e+00,2.547499337219946369e+00,7.044849696005313078e+00,8.539876271909099259e+00,-1.766308673172128962e+01,5.049401349624505819e+00,-4.146225807631659932e-01,3.683221919589897642e+00,-4.713675925762354169e+00,1.916040647666407892e+01,-2.223609378474733944e+01,1.470444496204657980e+01,-5.800411942021124645e+00,1.479150138057097408e+01,1.480540140136220550e+01,1.033267914468654070e+01,1.142616199539994959e+01,2.461682349355281474e+01,-7.596684090121537558e+00,-6.669864208413235573e+00,-8.128995515984765774e+00,1.713062967443655182e+01,-1.145376899890650080e+01,1.403716674019294430e+01,2.089238327887884328e+00,-1.179763964193161563e+01,-1.024151348992670840e+01,-8.615253521497930222e+00,-1.904874932407097887e+01,3.880864476198313540e+00,7.583258578506941738e+00,1.079852711492662820e+01,-2.973757978203578567e+00,1.131893430677302970e+00,2.398027916420887862e-01,9.541709436438043923e+00,-1.444516461772228921e-01,-1.609726631180129708e+00,-1.202001186409346722e+01,-2.346612979202841842e+00,2.442707413882428735e+00,-7.041913084633515396e+00,4.355173477130975357e+00,-1.524663237044728170e+01,-4.351704122541573128e+00,8.954460614117007111e+00,1.992669621802541613e+01,-8.333452084783631975e+00,-3.928455193654489253e-01,-9.972193136128577606e+00,-1.069499453646191700e+00,-6.267146456977321645e-01,7.038991468422850062e+00,1.440021087779677522e+01,-4.182157198058301439e+00,-5.690781088569437651e-01,1.547952476467282601e+01,3.179987107733585283e+00,1.885967594874218278e+01,-1.496366905341233533e+01,1.512159015588640010e+01,-6.116110692318944331e+00,-1.145297676560145916e+01,8.635542654952236274e-01,-8.420639796331917282e+00,9.082611081380575158e+00,-6.250723602102992160e+00,6.314635103726953247e+00,-9.204663427109480267e+00,7.400000000000000000e+01,7.200000000000000000e+01,7.300000000000000000e+01,7.100000000000000000e+01,7.500000000000000000e+01
5.390682265217838776e+00,-9.937019778296422245e+00,-4.149893356409575240e+00,-2.791737267723129801e+00,8.812586166432948787e+00,-3.873233214267727931e+00,-1.703180832438952308e+01,2.324834951488063695e+01,1.151067451028972322e+01,-7.520570325311075166e+00,-8.101116213604210969e+00,1.852630254184201242e+00,-2.182049284607999695e+01,-1.373434321142467951e+01,2.091534073877090449e+00,-5.721333242689225607e+00,1.903918987953490571e+01,-1.002907558890494855e+01,-1.157435150358948661e+01,-8.946696074389226538e+00,-4.086143047128357075e+00,-4.334438096811950913e+00,-6.113920991098886049e+01,-5.764247909239482937e+00,-1.308249078736923865e-01,7.883765409788751732e+00,-6.149786521308594489e-01,5.188428191757507690e+00,2.789356023335617607e+00,6.307823852116344554e+00,-1.694953636464922297e+01,8.376482547902591946e+00,-2.099921196484165087e+00,2.961217540081312882e-01,-6.372010074625929832e+00,1.709778653787773095e+01,-2.324520950872422276e+01,1.694139908548204687e+01,-8.009286677638636220e+00,1.782829313502011814e+01,1.362054340823848619e+01,1.095923513454880016e+01,1.860000492649590109e+00,2.174943623374860735e+01,-1.175480701026732433e+01,-1.072008361438993163e+01,-9.412499925008692259e+00,6.668530296368222920e+00,-1.569511181985919279e+01,1.096819662882047020e+01,-3.168240210808622059e+00,-8.640074802874917026e+00,-1.043353958026961159e+01,-9.102638896433280280e+00,-1.576314938853047387e+01,6.965741137771768621e+00,8.257365675182226639e+00,1.046580092447610966e+01,-4.017206286809292592e+00,3.676460660967749927e+00,-3.318679885632944693e+00,9.730633271729768552e+00,6.591148798394332431e+00,-2.733855873963894068e-01,-2.057283840890110227e+01,-3.692177460382342069e+00,-4.666534238933051526e+00,-1.023421311762534991e+01,-4.697848178776830252e+00,-1.789712582985150391e+01,-4.366390062345466561e+00,7.201578441647425777e+00,2.303032804419347457e+01,-1.189503341004831327e+01,-3.114414951404422816e+00,-9.858775196221499115e+00,-4.585516907915314078e-01,-1.194971077965684803e+00,8.348028910472359954e+00,1.099988669739454750e+01,-7.822561822838478562e+00,-1.282596378697121731e+00,7.563789583397079852e+00,-1.690726175412863519e+00,1.476724819535770550e+01,-1.978613030568012121e+01,1.192974677417755380e+01,-4.935590659906855748e+00,-1.798482388235493090e+01,-1.215463936867948735e+00,-1.422680213816312467e+01,9.110131756340287268e+00,-4.711317682560151709e+00,3.122557806568496908e+00,-1.052552545226255987e+01,7.400000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.100000000000000000e+01,7.100000000000000000e+01
2.455632794061033852e+00,-6.247202971092035817e+00,-1.761414077864247751e+00,-3.900313197831124512e+00,1.246715175840614087e+01,-1.965168244432371925e+00,-1.547567795112082045e+01,2.320908211266328180e+01,1.645814799529991745e+01,4.462508744919432502e+00,1.274023585449257090e-01,6.268639763981069812e+00,-2.052936927692466540e+01,-6.960207890556464605e+00,7.492324997254774743e+00,2.005578275718924885e+00,2.279439727088929146e+01,-1.585923628712060385e+00,-9.681156711941666160e+00,-7.199528560291843959e+00,2.027538248442643187e+00,-5.119578351300448776e-02,-5.546841747149531443e+01,-1.986375576045587676e+00,2.356918901119169796e+00,1.257285672696088064e+01,1.007566642592306883e+00,4.895774253486790961e+00,5.013787188221190405e+00,1.246994537393360325e+01,-1.234769089425396338e+01,8.837262724705301054e+00,-3.591771012226435467e+00,3.069943581188104176e+00,-6.074567971111672016e+00,2.322533734776289549e+01,-1.382745944459101395e+01,1.747180735455155087e+01,-8.155546125044356387e+00,1.955806804979878422e+01,1.541546846384424185e+01,1.137783105402910877e+01,1.185333403508532868e+01,2.761436367739200293e+01,-7.010323169107875785e+00,-5.081921323485234510e+00,-5.537039386952489650e+00,1.128060326188375662e+01,-1.233492687333730231e+01,1.208055524408035453e+01,-3.229764178809984010e+00,-1.008739115660529606e+01,-6.640214043211976502e+00,-4.195415009417859942e+00,-1.630133281104691179e+01,1.052783730917717619e+01,1.195398375083003017e+01,9.468681756219481827e+00,-5.704034282114417209e+00,6.581855727349270602e+00,3.587337186223088281e+00,1.026881973452734442e+01,8.656343334751156249e+00,2.943671607779415833e+00,-1.962321445418486832e+01,9.473773784583151558e-01,4.594476443366469098e+00,-5.469761742392908133e+00,-1.573856977594857653e+00,-1.027701854948020888e+01,-1.745121669288094202e+00,4.102862950022933219e+00,2.552073250798768100e+01,-1.182549548488282731e+01,1.186203205444251507e+00,-1.268945134464011382e+01,-8.274565684074710603e+00,-1.423902294742469099e+00,8.071354565294933892e+00,9.838381679336976049e+00,-4.584117329260103957e-01,-2.392138046683504271e+00,1.390653389369706083e+01,2.662880441053470992e+00,1.589744917298350835e+01,-1.878919751971877261e+01,2.297428384211841745e+01,-1.122167247108450461e+01,-1.026333246211115835e+01,-3.019670886137182819e+00,-1.450109084429861639e+01,9.869636170059484570e+00,-7.113231347813352201e+00,2.301097355768725095e+00,-9.705442250461551623e+00,7.100000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.300000000000000000e+01,7.400000000000000000e+01
-4.551219722785504018e+00,-1.016134198039058845e+01,-5.896080748913616887e+00,-8.753560434036266713e+00,7.246599553229678747e+00,-3.280026692034137881e+00,-1.182349169909290332e+01,2.251581985064078495e+01,1.223568684992929967e+01,-8.377780452681395928e+00,-5.345074959202619880e+00,6.130678228872469049e+00,-1.946521176735556224e+01,-1.284257148790124603e+01,4.178109320351914846e+00,-2.695121324942932883e-01,2.155947826895457453e+01,-4.526329831338523846e+00,-1.133217479690465446e+01,-1.242676033414833547e+01,2.793875680145477602e+00,-3.793512160165763092e+00,-5.835845895575941000e+01,-4.509855117047435691e+00,-1.140030897806322940e+00,9.842948683073702298e+00,-6.403062162068238194e-01,5.114089884038500067e+00,7.701022442142369862e+00,1.026783344629496852e+01,-1.383978262259749137e+01,8.043579355079856441e+00,-4.024062141884368060e-01,-1.931099460062336348e+00,-8.482455983922786658e+00,2.116396094703741682e+01,-2.186974415840352393e+01,1.581975339768144906e+01,-3.763753837587197726e+00,1.294088843964713220e+01,1.632102028328597854e+01,1.255472858756959020e+01,9.572486295325889571e+00,2.499547901631070346e+01,-1.287623145874058395e+01,-4.763823452884139442e+00,-8.660539758129671029e+00,1.416385528151965545e+01,-1.519935031015396554e+01,1.104004722796321580e+01,-6.387556571194161315e+00,-1.840307622794059839e+01,-9.954310097442444771e+00,-8.778936058014316757e+00,-1.971673215510858768e+01,4.248816205165272031e+00,1.180590336348794445e+01,1.113196873345790472e+01,-4.168010415478696551e+00,2.642108067475435362e+00,-1.356149985333245489e+00,7.689108619703140413e+00,5.746273839649328252e+00,3.651910343968216122e+00,-1.895699391406873957e+01,-1.645117210717719214e+00,3.997328142269016116e+00,-7.081214009620410366e+00,-4.511513990889586267e+00,-1.589664115429298086e+01,-5.433343179671640044e+00,4.316883098260522189e+00,2.277690103778969544e+01,-1.174498180133173264e+01,-3.047912687137403154e+00,-1.290860281430258460e+01,-2.073044304073190514e+00,-5.508903198036355420e+00,5.341826010232201050e+00,1.016464648854010733e+01,-1.036936247425590452e+01,-2.335220159108385651e+00,6.630004316872108561e+00,1.143703133388286108e+00,1.666829582546106181e+01,-1.528529948554520068e+01,1.681190697091348341e+01,-1.276855231059836981e+01,-1.086867883114397770e+01,2.380452907880810098e-01,-1.461643080866807765e+01,5.733823066791172707e+00,-4.996680940216249311e+00,2.051505215814744432e+00,-9.497427072234712497e+00,7.500000000000000000e+01,7.200000000000000000e+01,7.400000000000000000e+01,7.200000000000000000e+01,7.100000000000000000e+01
1.682530391715318929e+00,-1.222670620458059432e+01,-5.689760326577571803e+00,-7.563683156857000434e+00,8.756352205526360066e+00,-6.947685390475973222e+00,-1.335272836385986039e+01,1.834718732170842159e+01,1.266533141949542873e+01,-7.265668567824678625e+00,-4.022984918738010229e+00,4.679518539346548600e+00,-2.134333803817958497e+01,-1.068911532237206075e+01,3.407739142615281214e+00,-2.205358970942000951e+00,1.659795539295063804e+01,-4.987115515011636191e+00,-1.250188443000138605e+01,-1.325142381447669848e+01,-7.545480654155243272e-01,-3.602005868081221251e+00,-6.158944748508049827e+01,-5.453744503425788537e+00,-7.143590482969576216e-01,8.003340381227047828e+00,-1.975202910802696721e+00,5.490385058898312742e+00,2.108426547223152703e+00,8.274255582997398051e+00,-1.516986141586990477e+01,1.080215279158334063e+01,-1.818238979933926691e+00,8.896548756730975338e-01,-3.362175481663368437e+00,1.905195011163015906e+01,-2.027224849640457194e+01,1.225878342374936558e+01,-8.732378706705249627e+00,1.502095807905637415e+01,1.226591102341825668e+01,9.941442292497743694e+00,8.477455358443807043e+00,2.392658834773898135e+01,-9.254415292279128735e+00,-8.886022280669623186e+00,-1.048402407743423126e+01,6.270061548921967542e+00,-1.875472452472973828e+01,1.153671856720845668e+01,-5.846052993676970289e+00,-1.391907590255415528e+01,-1.503585383211873605e+01,-9.715953713519912327e+00,-1.627477623732825407e+01,4.222053124563810655e+00,9.314557736631664753e+00,8.067375205234649016e+00,-7.305861126472000144e+00,1.950087298539260328e+00,1.512576862701186554e-02,4.651751398433232154e+00,2.617040695494763813e+00,-6.601693800954369640e-02,-2.506032684869708760e+01,-2.730383804032552764e+00,3.844103975414751240e+00,-6.559283378728858693e+00,-5.672755072477087879e+00,-1.681131305770120576e+01,-3.233360097396826394e+00,5.268652326059435786e+00,2.297130170788322445e+01,-1.288983114647992423e+01,-7.111931448442605497e-01,-9.843999043414713768e+00,-1.193094548189877813e+00,-4.234014991010726092e+00,8.577780414009582799e+00,1.327579315409571237e+01,-7.768059431271694848e+00,-2.032770688990969798e+00,9.590717166697899643e+00,-3.300970109876141811e-01,1.685413349069387579e+01,-1.857812235990020966e+01,2.240967571192300767e+01,-1.005571827107235627e+01,-1.091308078381132063e+01,-4.732269591903042749e-01,-1.429177901374947268e+01,4.274889025516318775e+00,-4.248665862091957734e+00,2.483933191616401803e+00,-1.306535222248133543e+01,7.400000000000000000e+01,7.200000000000000000e+01,7.400000000000000000e+01,7.400000000000000000e+01,7.500000000000000000e+01
